('bản màu vàng còn hàng ở q9 tphcm ko shop', {'entities': [(4, 12, 'COLOR'), (24, 32, 'LOCATION')]})
('khi vực tp.hcm có hàng mới màu đen không vậy ạ', {'entities': [(8, 14, 'LOCATION'), (31, 34, 'COLOR')]})
('khu vực hà nội có hàng chưa shop', {'entities': [(8, 14, 'LOCATION')]})
('hcm còn  hàn  ko ạk', {'entities': [(0, 3, 'LOCATION')]})
('ở trên web ghi địa chỉ 4b cộng hòa ở tphcm có còn hàng ko ạ ?? sao em thấy để còn hàng', {'entities': [(26, 34, 'LOCATION')]})
('còn k shop ơi, còn thì ở địa chỉ nào đang bán shop', {'entities': [(0, 10, 'OTHER')]})
('cho minh hoi da kich hoat la van moi nguyen hay ntn ạ', {'entities': [(13, 25, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('còn hàng ko shop?', {'entities': [(0, 11, 'OTHER')]})
('còn máy ko ad', {'entities': [(0, 10, 'OTHER')]})
('máy còn màu đen không ạ. e ở hcm', {'entities': [(12, 15, 'COLOR'), (29, 32, 'LOCATION')]})
('còn phiên bản màu khác không ak', {'entities': [(14, 22, 'WHAT_ELSE_COLOR')]})
('chơi đc pubg ko vậy', {'entities': [(8, 12, 'GAME')]})
('con hang ko ad o tren', {'entities': [(0, 11, 'OTHER')]})
('còn hàng tại tphcm k ạ', {'entities': [(13, 18, 'LOCATION')]})
('giạ còn máy này màu đen không ạ tư vấn cho mình với. mình ở hcm. sdt', {'entities': [(20, 23, 'COLOR')]})
('sao mk thấy rẻ hơn ở thế giói di đọng và fpt shop liệu máy có phải chính hãng k ạ', {'entities': [(62, 77, 'WHAT_FROM_TYPE')]})
('hàng còn về ko ạ ??', {'entities': [(5, 14, 'OTHER')]})
('giờ sản phẩm còn về k hay chấm dứt hàng lun rồi ạ e còn biết chờ', {'entities': [(13, 34, 'OTHER')]})
('chừng nào sản phẩm này về lại ạ?', {'entities': [(23, 29, 'OTHER')]})
('còn hàng k shop', {'entities': [(0, 10, 'OTHER')]})
('máy hiện dag ở cửa hàng nào vậy', {'entities': [(15, 27, 'OTHER')]})
('ngoài màu gold còn màu khác không shop', {'entities': [(15, 27, 'WHAT_ELSE_COLOR')]})
('shop đây là máy mới hay là đã qua sử dụng ạ', {'entities': [(16, 26, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('cho mình hỏi chương trình không nhận quà mà đc giảm tiền kéo dài bao lâu vậy', {'entities': [(57, 72, 'WHEN_END_SALE_OFF')]})
('màu đỏ ở bạch mai còn hàng không ạ? không lấy hàng khuyến mãi vs chuyển về nhà là giá bao nhiêu? có cường lực hay ốp kèm k ạ', {'entities': [(9, 17, 'LOCATION')]})
('không lây quà thi gia may con bao nhiêu vay shop', {'entities': [(0, 13, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('quà không biết có km đến mùng 2/12 không nhỉ', {'entities': [(18, 24, 'WHEN_END_SALE_OFF')]})
('shop cho e hỏi bộ quà tặng gồm những gì ạ?', {'entities': [(15, 26, 'SALE_OFF_GIFF')]})
('shop cho e hỏi k lấy bộ quà 2,2triệu thì giá máy giảm còn bao nhiêu vậy ạ ?', {'entities': [(15, 27, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('cho hỏi không lấy quà có đc trừ tiền không,mình muốn mua trả góp qua hd sài gon thì cần gì', {'entities': [(8, 21, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('mua trả góp qua thẻ thì mỗi tháng bn tiền b?', {'entities': [(0, 11, 'IS_NEEDED')]})
('nova 3 9.490.000 tru tay nghe con bao nhieu ad', {'entities': [(17, 29, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('nếu em ko nhận qùa có đc giảm gía ko ạ', {'entities': [(7, 18, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('còn hàng ở hcm ko ad', {'entities': [(11, 14, 'LOCATION')]})
('nova 3 có màu xanh ko', {'entities': [(0, 6, 'PHONE'), (14, 18, 'COLOR')]})
('hết hàng màu tím rồi phải ko ạ', {'entities': [(13, 16, 'COLOR')]})
('quà 2 triệu trừ quà giá còn bao nhiêu vậy ạ', {'entities': [(12, 27, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('cho t hỏi chương trình khuyến mại tai nghe over-ear jbl t450bt kéo dài đến khi nào.bây h còn được khuyến mại pin dự phòng k', {'entities': [(63, 82, 'WHEN_END_SALE_OFF')]})
('liên hệ giá ko nhận quà nhé', {'entities': [(8, 23, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('hôm trước hỏi nv bảo 8tr790 mà hôm nay lại 8tr990', {'entities': [(10, 20, 'OTHER')]})
('cho mình hỏi nếu không lấy quà thì có được trừ vào sp không', {'entities': [(38, 53, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('nova 3 còn hàng ở cửa hàng nào ạ?', {'entities': [(0, 6, 'PHONE')]})
('khi nào có bản màu đen hay màu vàng vậy shop', {'entities': [(19, 22, 'COLOR')]})
('ko lấy quà tặng thì giá còn bao nhiêu ạ ??', {'entities': [(0, 10, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('quận 7 có hàng nova 3 ko ạ, ra mua trực tiềp vẩn dc kmãi bt fải ko ạ , hàng mới 100% ko ạ ??', {'entities': [(15, 21, 'PHONE'), (0, 6, 'LOCATION')]})
('hiện tại máy đang giảm giá phải ko ạ , có khuyến mãi gì ko , nếu ko lấy quà thì có dc trừ tiền vào giá sản phẩm ko ạ ????', {'entities': [(65, 75, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('máy bắn pubg có mượt ko ạ', {'entities': [(8, 12, 'GAME')]})
('qtv ơi cho mình hỏi nếu như mua tại cửa hàng thì có tặng quà và pmh ko ạ?', {'entities': [(49, 60, 'SALE_OFF_GIFF')]})
('hi shop! cho e hỏi mua trả góp có đc nhận thêm km 1tr và tai phone ko?', {'entities': [(37, 49, 'SALE_OFF_GIFF')]})
('cho em hỏi nếu k nhận quà thì tổng tiền e phải trả là nhiêu v ạ', {'entities': [(15, 25, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('qua 3 trieu co duoc tru thang vao gia san pham khong a', {'entities': [(20, 37, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('cho e hỏi, nếu mua trả góp sp này thì trả trước tối thiểu bao nhiêu ạ, trong 12 tháng thì mỗi tháng bao nhiêu ạ.', {'entities': [(15, 26, 'IS_NEEDED')]})
('cho em hỏi chi phí trả góp hàng tháng sau khi trừ pmh với không lấy quà tặng là bao nhiêu vậy. gói trả góp 0% homecredit', {'entities': [(15, 26, 'IS_NEEDED')]})
('tặng tai nghe với pmh 1 triệu à', {'entities': [(0, 13, 'SALE_OFF_GIFF')]})
('shop ơi. dc tặng phm 1tr rồi cộng thêm tai nghe blt thì dc giảm nữa ko shop', {'entities': [(56, 67, 'SALE_OFF_GIFF')]})
('mua k lấy quà giá bao nhiêu ạ', {'entities': [(4, 13, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('dòng này có thể đặt màu vàng được ko ạ?', {'entities': [(24, 28, 'COLOR')]})
('máy này có chống nước không', {'entities': [(11, 21, 'IS_WATER_PROTECTED')]})
('hi shop, dòng này còn màu đỏ không ạ?', {'entities': [(26, 28, 'COLOR')]})
('cho e hỏi nếu mua online và ko nhận quà thì dc trừ bao nhiêu tiền vào giá sản phẩm ạ', {'entities': [(28, 39, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('hiện tại máy có mấy màu vậy ạ?', {'entities': [(13, 23, 'WHAT_ELSE_COLOR')]})
('trả góp qua thẻ tín dụng thì hồ sơ cần những gì ah? số tiền cần trả trc tối thiểu bn ạ?', {'entities': [(8, 24, 'IS_SUPPORTED_BUYING_THROUGH_CREDIT')]})
('mình muốn mua máy trả góp qua công ty tài chính, tư vấn cho mình khoản trả trước và góp hàng tháng, mình ở hà nội', {'entities': [(107, 113, 'LOCATION'), (10, 25, 'IS_NEEDED')]})
('giá đó đã bao gồm vat chưa ạ?', {'entities': [(14, 21, 'IF_INCLUDE_TAX')]})
('có trả góp 30 phần trăm ko trả góp nhiêu tháng', {'entities': [(0, 10, 'IS_NEEDED')]})
('máy này là đã qua sử dụng chưa vậy?', {'entities': [(11, 30, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('mình muốn mua iphone x 64gb máy ll/a mới, không biết ở tp.hcm của hang nào còn vậy ad', {'entities': [(14, 22, 'PHONE'), (23, 25, 'ROM'), (32, 36, 'CODE'), (55, 61, 'LOCATION')]})
('đây là máy mới đầy đủ tai nghe cáp sạc k ạ?', {'entities': [(4, 14, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('khi dang ki nhan bang tin tu cellphone thi mua dien thoai co dc giam 10% k ad?', {'entities': [(43, 68, 'IS_SALE_OFF')]})
('giá tiền này có bao gồm tai nghe không dây chưa ạ', {'entities': [(13, 23, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('ở phan đăng lưu còn hàng không ạ', {'entities': [(2, 15, 'LOCATION')]})
('xin thủ tục trả góp qua công ty tài chính', {'entities': [(4, 19, 'IS_NEEDED')]})
('đây là máy mới tinh à shop.', {'entities': [(7, 21, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('còn hàng cpo tại q9 hok shop .', {'entities': [(17, 19, 'LOCATION')]})
('hiện tại cellphone q9 coa màu bạc giá 22tr ko shop?', {'entities': [(19, 21, 'LOCATION'), (30, 33, 'COLOR'), (38, 42, 'MONEY')]})
('phiên bản màu bạc ở ngoài hà nội còn chỗ nào có và giá là bao nhiêu vậy shop ?', {'entities': [(26, 32, 'LOCATION')]})
('ở tphcm, cửa hàng nguyễn thị thập còn hàng bản iphone x 64gb màu đen ll/a không ạ? giá cả thế nào shop?', {'entities': [(2, 7, 'LOCATION'), (18, 33, 'LOCATION'), (47, 55, 'PHONE'), (56, 58, 'ROM'), (65, 68, 'COLOR'), (69, 73, 'CODE')]})
('ở hn còn cửa hàng nào có mã ll/a k ạ', {'entities': [(2, 4, 'LOCATION'), (28, 32, 'CODE')]})
('cho mình hỏi bình thạnh có hàng ll/a k ?', {'entities': [(13, 23, 'LOCATION'), (32, 36, 'CODE')]})
('cho mình hỏi iphone x 64gb ở thái hà có hàng ll/a ko nhỉ?', {'entities': [(29, 36, 'LOCATION'), (13, 21, 'PHONE'), (22, 24, 'ROM'), (45, 49, 'CODE')]})
('sản phẩm này còn ở 543 nguyễn trãi, p. thanh xuân nam, q. thanh xuân k ạ', {'entities': [(23, 34, 'LOCATION'), (39, 53, 'LOCATION'), (39, 49, 'LOCATION')]})
('cho mình hỏi trả góp iphone x 64gb thì mình thanh toán trước bao nhiêu % vậy ah', {'entities': [(21, 29, 'PHONE'), (30, 32, 'ROM'), (9, 20, 'IS_NEEDED')]})
('283 hồ tùng mậu - nam từ liêm còn hàng không ạ', {'entities': [(4, 15, 'LOCATION'), (18, 29, 'LOCATION')]})
('trả góp yêu cầu những gì và bn tuổi ?', {'entities': [(8, 24, 'IS_NEEDED')]})
('bao h shop ở thái hà có hàng vậy ad ?', {'entities': [(13, 20, 'LOCATION')]})
('mình có ip 7 plus 128gb, muốn đổi sang iphone x 256gb thì phải bù thêm bao nhiêu nữa?', {'entities': [(8, 17, 'PHONE'), (18, 21, 'ROM'), (8, 10, 'PHONE'), (48, 51, 'ROM')]})
('e muốn mua iphone x trả góp 0% a tư vấn vs ạ', {'entities': [(11, 19, 'PHONE'), (20, 30, 'IS_NEEDED')]})
('cho hỏi hcm còn iphone x mã ll/a bản 64gb màu xám ko ạ. hôm trước mình ghé cửa hàng ở xô quyết nghệ tĩnh có đặt rồi, k biết khi nào có vậy. chủ nhật này có hàng k ạ.', {'entities': [(16, 24, 'PHONE'), (28, 32, 'CODE'), (37, 39, 'ROM'), (46, 49, 'COLOR'), (8, 11, 'LOCATION')]})
('cho hỏi hcm còn iphone x mã ll/a bản 64gb ko ạ', {'entities': [(16, 24, 'PHONE'), (28, 32, 'CODE'), (37, 39, 'ROM'), (8, 11, 'LOCATION')]})
('cho mình hỏi trả góp là phải cần những gì ạ mình đang có khoảng 10tr ạ', {'entities': [(13, 32, 'IS_NEEDED')]})
('máy này trả góp bằng thẻ visa có phải trả trước bn% ko ?', {'entities': [(8, 24, 'IS_SUPPORTED_INSTALLMENT_THROUGH_CREDIT')]})
('máy xách tay thị trường nào ạ', {'entities': [(13, 23, 'LOCATION')]})
('iphone x ll/a sliver 64gb new có ko a', {'entities': [(0, 8, 'PHONE'), (9, 13, 'CODE'), (21, 23, 'ROM')]})
('cho em địa chỉ ở hn với ạ', {'entities': [(17, 19, 'LOCATION')]})
('có máy ll/a sliver 64gb kh ạ nguyen seal', {'entities': [(7, 11, 'CODE'), (12, 18, 'COLOR'), (19, 21, 'ROM')]})
('đây là hàng xách tay mới 100% hay hàng cpo vậy shop?', {'entities': [(12, 42, 'WHAT_FROM_TYPE')]})
('giá tổng cộng bao gồm thuế ở tphcm là bao nhiêu vậy shop?', {'entities': [(14, 26, 'IF_INCLUDE_TAX'), (29, 34, 'LOCATION')]})
('giá có bao gồm thuế vat không bạn ơi', {'entities': [(11, 29, 'IS_INCLUDE_TAX')]})
('mẫu này màu trắng mã ll/a khu vực cầu giấy hiện còn hàng k vậy?', {'entities': [(12, 17, 'COLOR'), (21, 25, 'CODE'), (34, 42, 'LOCATION')]})
('máy bên mình nhập khẩu là có mã gì vậy a.', {'entities': [(29, 38, 'WHAT_CODE')]})
('mình ở long biên hà nội. cửa hàng ở nguyễn văn cừ còn hàng iphone x trắng mã ll k nhỉ', {'entities': [(7, 16, 'LOCATION'), (17, 23, 'LOCATION'), (59, 67, 'PHONE'), (68, 73, 'COLOR')]})
('máy mi 8 pro này có tiếng việt trong máy không ạ,hay là pải đợi 1 thời gian cửa hàng mình mới cài cho tiếng việt à', {'entities': [(4, 12, 'PHONE'), (17, 40, 'IS_VIETNAMESE_INSTALLED')]})
('pin 3000 chơi game đc bao lâu. mọi thứ ok trừ pin ra', {'entities': [(9, 29, 'HOW_LONG_PIN_PLAYING_GAME')]})
('dự kiến bh có hàng vậy shop?', {'entities': [(8, 18, 'OTHER')]})
('có ở chi nhánh âu cơ chưa?', {'entities': [(15, 20, 'LOCATION')]})
('sp mi8 pro này tặng pmh 2.100k có trừ thẳng vào giá ko vậy ad.', {'entities': [(34, 51, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('trả góp 0% dc k ad và cần những gì', {'entities': [(0, 10, 'IS_NEEDED')]})
('trừ tiền quà ra thì bao nhiêu', {'entities': [(0, 12, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('con này có xạc xạc nhanh và chống nước k ạ', {'entities': [(28, 38, 'IS_WATER_PROTECTED')]})
('tôi đang làm việc ở hạ long quảng ninh.muốn trả góp qua thể bidv thì làm thế nào ạ', {'entities': [(28, 38, 'LOCATION'), (39, 51, 'IS_NEEDED')]})
('cho mình hỏi là thẻ master card debit có trả góp dc không ạ :?', {'entities': [(20, 48, 'IS_SUPPORTED_INSTALLMENT_THROUGH_CREDIT')]})
('cho mình hỏi  k lấy quà có trừ tiền trên sản phẩm k', {'entities': [(14, 23, 'IS_PRICE_AFTER_SALE_OFF_PRICE')]})
('giá bao nhiêu vậy ạ', {'entities': [(4, 17, 'OTHER')]})
('có thông tin về hàng mi 8 pro chưa ạ', {'entities': [(0, 12, 'OTHER')]})
('xiaomi mi 8 pro shop có hàng chưa? giáo bao nhiêu?', {'entities': [(0, 15, 'PHONE')]})
('khi nao hang ve bao minh', {'entities': [(8, 15, 'OTHER')]})
('hcm có hàng chưa ad. giá dự kiến bao nhiêu?', {'entities': [(0, 3, 'LOCATION')]})
('khi nao hàng về hanoi báo mazz', {'entities': [(16, 21, 'LOCATION')]})
('ở hn còn hàng k v??', {'entities': [(2, 4, 'LOCATION')]})
('sản phẩm bên mình có hỗ trợ tiếng việt không vậy bạn?', {'entities': [(21, 38, 'IS_VIETNAMESE_INSTALLED')]})
('ad cho em hỏi cửa hàng mình địa chỉ ở đâu trong khu vực hồ chí minh v ạ', {'entities': [(56, 67, 'LOCATION')]})
('ở long an có hổ trợ trả gốp đc ko ad', {'entities': [(2, 9, 'LOCATION'), (13, 27, 'IS_NEEDED')]})
('mình ở thủ đức mình muốn mua màu xanh thì cửa hàng nào còn bạn?', {'entities': [(7, 14, 'LOCATION'), (33, 37, 'COLOR')]})
('có màu vàng ko anh', {'entities': [(7, 11, 'COLOR')]})
('cho em hỏi cửa hàng mình còn sp này màu xanh ko ạ . em ở cầu giấy , hà nội', {'entities': [(68, 74, 'LOCATION'), (40, 44, 'COLOR')]})
('cho em hỏi con này có chống nước không ạ ?', {'entities': [(22, 32, 'IS_WATER_PROTECTED')]})
('cho em hỏi không có quà tặng kèm ạ ?', {'entities': [(20, 32, 'SALE_OFF_GIFF')]})
('em ở nhổn - bắc từ liêm muốn mua sp xiaomi redmi note 6pro bản 64gb màu gold , cho em hỏi giá sp là bn ad tư vấn giùm', {'entities': [(36, 58, 'PHONE'), (63, 65, 'ROM'), (72, 76, 'COLOR'), (12, 23, 'LOCATION')]})
('cho e xin chi nhánh', {'entities': [(6, 19, 'OTHER')]})
('xin chi nhánh', {'entities': [(0, 13, 'OTHER')]})
('dt bày tại shop trả ghóp có lãi không ad', {'entities': [(16, 31, 'IS_NEEDED')]})
('cho mh hỏi hiện tại mua e này có được khuyến mãi gì k ạ?', {'entities': [(38, 53, 'SALE_OFF_GIFF')]})
('co may mau den 64gb o cong hoa k vay shop?', {'entities': [(11, 14, 'COLOR'), (15, 17, 'ROM'), (22, 30, 'LOCATION')]})
('hà nội vẫn chưa có xanh à ad', {'entities': [(19, 23, 'COLOR'), (0, 6, 'LOCATION')]})
('bên mình giảm giá đến khi nào ạ?', {'entities': [(9, 29, 'WHEN_END_SALE_OFF')]})
('ngoài màu đen thì bao giờ có màu khác vậy', {'entities': [(26, 37, 'WHAT_ELSE_COLOR'), (10, 13, 'COLOR')]})
('chi nhánh ở phứơc long b còn hàng k ạ, nếu còn thì khỏang 3,4 ngay nua e có thể ghé xem máy dc k ạ', {'entities': [(12, 24, 'LOCATION')]})
('nhập khẩu chính hãng hay là hàng công ty vậy ad', {'entities': [(10, 40, 'WHAT_FROM_TYPE')]})
('trên địa bàn tỉnh long an thị trấn bến lức có cửa hàng hay chi nhánh nào của cellphones k ạ....', {'entities': [(18, 25, 'LOCATION')]})
('muốn trả góp 0 % thì cần thủ tục hồ sơ như nào ạ....và nếu như thanh toán qua thẻ tín dụng thì e dùng viettinbank được k ạ...nếu như vậy 1 tháng e phải thanh toán là bao nhiêu ạ...mong được phản hồi sớm', {'entities': [(21, 32, 'IS_NEEDED')]})
('ở cellphones quang trung, gò vấp, tpchm có bản 4g/64g màu xanh dương chưa ạ', {'entities': [(13, 24, 'LOCATION'), (47, 48, 'RAM'), (50, 52, 'ROM'), (58, 68, 'COLOR')]})
('khi nào thì bản 64gb mới có trả góp 0% hd saison vậy ạ', {'entities': [(0, 15, 'OTHER')]})
('tra gop bjo trả truoc tầm 1t đc k ạ', {'entities': [(12, 28, 'IS_NEEDED')]})
('đến bao giờ giảm giá kết thúc ạ', {'entities': [(12, 29, 'WHEN_END_SALE_OFF')]})
('giá 5tr100 áp dụng đến bao giờ vậy shop,sản phẩm có hỗ trợ sạc nhanh không ạ', {'entities': [(11, 30, 'WHEN_END_SALE_OFF')]})
('có chi nhánh ở cà mau k ạ', {'entities': [(15, 21, 'LOCATION')]})
('chi nhanh hau giang con hang k', {'entities': [(10, 19, 'LOCATION')]})
('chi nhánh 3/2 hiện có còn hàng k vậy ạ', {'entities': [(0, 13, 'LOCATION')]})
('có trả góp k thông qu ngân hàng bản 64gb k ạ.', {'entities': [(13, 31, 'IS_SUPPORTED_INSTALLMENT_THROUGH_CREDIT'), (36, 38, 'ROM')]})
('ac cho e hỏi e mới mua máy đc nửa tháng. giờ máy có hiện tượng loa ngoài đôi lúc to lúc nhỏ. k ổn định. bg xử lý ntn ạ', {'entities': [(63, 83, 'IS_BROKEN_VOLUME')]})
('hi ad, giá trên là đã bao gồm vat chưa?', {'entities': [(22, 33, 'IF_INCLUDE_TAX')]})
('cho em hỏi khi nào mới có những màu khác', {'entities': [(23, 40, 'WHAT_ELSE_COLOR')]})
('co qua tang gi kem them khong shop', {'entities': [(3, 14, 'SALE_OFF_GIFF')]})
('bên mình còn màu xanh dương ko vậy shop', {'entities': [(17, 27, 'COLOR')]})
('cho mình hỏi đã kích hoạt vậy máy còn mới bao nhiu %', {'entities': [(13, 25, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('còn hàng không ạ?', {'entities': [(0, 14, 'OTHER')]})
('đã kích hoạt là máy cũ xài rồi phải không', {'entities': [(0, 12, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('hiện còn máy không ạ', {'entities': [(0, 12, 'OTHER')]})
('còn tính năng kháng nước không ad ơi?????????????????', {'entities': [(14, 24, 'IS_WATER_PROTECTED')]})
('máy này là 2 sim phải không shop', {'entities': [(11, 27, 'HOW_NUMBER_SIM')]})
('e ở nam từ liêm...báo giá dùm e ạ', {'entities': [(4, 15, 'LOCATION')]})
('xz premium đa kích hoạt gia bao nhiêu shop', {'entities': [(11, 23, 'PRICE_OF_OLD_PHONE'), (0, 10, 'PHONE')]})
('mình trả trước 50% và góp 12 tháng thì mỗi tháng phải trả bao nhiêu', {'entities': [(5, 18, 'IS_NEEDED')]})
('e trả trc 40% và góp trong 8 tháng thì mỗi tháng phải trả bnhiêu ạ', {'entities': [(0, 13, 'IS_NEEDED')]})
('không trả trc có đc trả góp không ạ hay bắt buộc phải trả trc 20%', {'entities': [(54, 65, 'IS_NEEDED')]})
('vay may nay da qua su dung chua ?', {'entities': [(12, 26, 'IS_BRAND_NEW_OR_LIKE_NEW')]})
('sản phẩm a8 giảm giá  đến ngày nào vậy shop', {'entities': [(12, 30, 'WHEN_END_SALE_OFF')]})
('a8 màu tím ở gò vấp còn ko ạ?', {'entities': [(0, 2, 'PHONE'), (7, 10, 'COLOR'), (13, 19, 'LOCATION')]})
('cho hỏi máy màu tím vẫn đang giảm giá phải ko shop', {'entities': [(24, 37, 'IS_SALE_OFF'), (16, 19, 'COLOR')]})
('ad cho em hỏi gói trả góp 0% ạ', {'entities': [(18, 28, 'IS_NEEDED')]})
('màu tím vẫn giá 8tr à shop, có sẵn hàng ko ạ', {'entities': [(4, 7, 'COLOR')]})
